"VEGOBJEKT-ID";"TYPE-ID";"VERSJON";"FØRSTE FOREKOMST";"STARTDATO";"SLUTTDATO";"SIST MODIFISERT";"ANRIKING";"AREAL";"ASSOSIERT ENTREPRENØR";"AVSTRØING";"BETONGFASTHET";"BUDSJETT";"DEKKEBREDDE, GJ.SNITT";"DEKKELEGGINGSDATO";"DEKKETYKKELSE";"DEKKEVARIANT";"FIBERTILSETNING";"FORKILING";"FORSEGLING";"FORVARMING";"GEOMETRI, FLATE";"GEOMETRI, HJELPELINJE";"GUMMITILSETNING";"KOSTNAD";"LAGTYPE";"LAVTEMPERATURASFALT";"MASSEFORBRUK";"MASSETYPE";"MERKNAD";"MODIFISERT BINDEMIDDEL";"POLYPROPYLEN";"PROSJEKTREFERANSE";"REPAVER";"RESEPTNUMMER";"SPESIAL STEINMATERIALE";"SPESIALASFALT";"SPESIELL PLASSERING";"VEDLIKEHOLDSANSVARLIG";"ØVRE NOMINELLE STEINSTØRRELSE";"KOMMUNE";"KOMMUNENUMMER";"FYLKE";"FYLKESNUMMER";"RIKSVEGRUTE";"KONTRAKTSOMRÅDE";"VEGSYSTEMREFERANSE";"VEGKATEGORI";"FASE";"VEGNUMMER";"STREKNING";"DELSTREKNING";"FRA METER";"TIL METER";"VEGLENKESEKVENSID";"STARTPOSISJON";"SLUTTPOSISJON";"RETNING";"SIDEPOSISJON";"GEOMETRI"
"111811442";"241";"7";"0";"2017-11-14";"";"2020-10-20T17:27:18";"";"";"N/A";"";"";"Vedlikehold";"3.4";"2002-06-10";"43";"";"";"";"";"";"";"";"";"";"";"";"109";"Asfaltbetong";"Ab11 mellom jernbaneskinner";"";"";"";"";"";"";"";"";"";"16";"Bergen";"4601";"Vestland";"46";"RUTE5C 2014-2023 / 2018-2029";"1211 Tunnel 2016-2021,4604 Bergen-Os-Austevoll 2021-2026,E1260 Hordaland vest 2016-2022,1202 Stor-Bergen 2020-2021,1202 Stor-Bergen 2015-2020,9304 Bergen 2021-2026 (2023-),9304 Bergen 2021-2026 (2021-2022),9304 Bergen 2021-2026 (2022-2023),9304 Bergen 2021-2026";"EV16 S1D1 m1369-1371";"Europaveg";"Eksisterende";"16";"1";"1";"1368.523";"1370.523";"804742";"0.64801653";"0.64927292";"WITH";"";"LINESTRING Z(-31738.056 6733870.035 2.012, -31739.459 6733871.462 2.034)"
"111811442";"241";"7";"0";"2017-11-14";"";"2020-10-20T17:27:18";"";"";"N/A";"";"";"Vedlikehold";"3.4";"2002-06-10";"43";"";"";"";"";"";"";"";"";"";"";"";"109";"Asfaltbetong";"Ab11 mellom jernbaneskinner";"";"";"";"";"";"";"";"";"";"16";"Bergen";"4601";"Vestland";"46";"RUTE5C 2014-2023 / 2018-2029";"1211 Tunnel 2016-2021,4604 Bergen-Os-Austevoll 2021-2026,E1260 Hordaland vest 2016-2022,1202 Stor-Bergen 2020-2021,1202 Stor-Bergen 2015-2020,9304 Bergen 2021-2026 (2023-),9304 Bergen 2021-2026 (2021-2022),9304 Bergen 2021-2026 (2022-2023),9304 Bergen 2021-2026";"EV16 S1D1 m1371-1377";"Europaveg";"Eksisterende";"16";"1";"1";"1370.523";"1376.523";"804742";"0.64927292";"0.65304209";"WITH";"";"LINESTRING Z(-31739.459 6733871.462 2.034, -31743.35 6733875.42 2.096, -31743.736 6733875.657 2.094)"
"111811443";"241";"5";"1";"2016-05-18";"";"2019-10-09T10:32:36";"";"";"N/A";"";"";"Vedlikehold";"7.5";"2002-04-26";"44";"";"";"";"";"";"";"";"";"";"";"";"110";"Asfaltbetong";"";"";"";"";"";"";"";"";"";"";"16";"Vaksdal";"4628";"Vestland";"46";"RUTE5C 2014-2023 / 2018-2029";"1261 Voss og Hardanger 2016-2021,9304 Bergen 2021-2026 (2023-),9304 Bergen 2021-2026 (2022-2023),1206 Voss 2019-2024,9304 Bergen 2021-2026";"EV16 S5D1 m7946-7948";"Europaveg";"Eksisterende";"16";"5";"1";"7946.007";"7947.669";"804739";"0.694439";"0.69461651";"WITH";"";"LINESTRING Z(-8162.667 6744162.225 20.357, -8163.497 6744160.785 20.346)"
"111811661";"241";"5";"1";"2016-05-24";"";"2019-11-01T08:53:05";"";"";"N/A";"";"";"Vedlikehold";"7.5";"1999-06-15";"45";"";"";"";"";"";"";"";"";"";"";"";"113";"Asfaltbetong";"";"";"";"";"";"";"";"";"";"";"16";"Vaksdal";"4628";"Vestland";"46";"RUTE5C 2014-2023 / 2018-2029";"1261 Voss og Hardanger 2016-2021,9304 Bergen 2021-2026 (2023-),9304 Bergen 2021-2026 (2022-2023),1206 Voss 2019-2024,9304 Bergen 2021-2026";"EV16 S4D1 m7467-7481";"Europaveg";"Eksisterende";"16";"4";"1";"7467.136";"7480.854";"805603";"0.72123967";"0.7225946";"WITH";"";"LINESTRING Z(-11691.277 6738579.381 51.458, -11694 6738578.7 51.53, -11701.7 6738577 51.73, -11704.606 6738576.131 51.73)"
"111811663";"241";"5";"1";"2018-06-04";"";"2021-10-15T08:55:53";"";"";"N/A";"";"";"Vedlikehold";"7.7";"1999-06-16";"38";"";"";"";"";"";"";"";"";"";"";"";"105";"Asfaltgrusbetong";"";"";"";"";"";"";"";"";"";"";"16";"Voss";"4621";"Vestland";"46";"RUTE5C 2014-2023 / 2018-2029";"1261 Voss og Hardanger 2016-2021,9303 Hardanger og Sogn 2022-2027,9353 Hardanger og Sogn 2022-2027,1206 Voss 2019-2024";"EV16 S14D1 m2524-2527";"Europaveg";"Eksisterende";"16";"14";"1";"2524.226";"2526.626";"805595";"0.41867786";"0.41892452";"WITH";"";"LINESTRING Z(48661.703 6772303.542 296.899, 48663.311 6772301.773 297.104)"
"111811700";"241";"2";"1";"2004-03-01";"";"2020-02-03T15:22:39";"";"";"N/A";"";"";"Anlegg";"6.0";"1997-10-03";"44";"";"";"";"";"";"";"";"";"";"";"";"110";"Asfaltbetong";"Ramper til Osterøybrua";"";"";"";"";"";"";"";"";"";"16";"Bergen";"4601";"Vestland";"46";"RUTE5C 2014-2023 / 2018-2029";"1211 Tunnel 2016-2021,E1260 Hordaland vest 2016-2022,1202 Stor-Bergen 2020-2021,1202 Stor-Bergen 2015-2020,9304 Bergen 2021-2026 (2023-),9304 Bergen 2021-2026 (2021-2022),9304 Bergen 2021-2026 (2022-2023),9304 Bergen 2021-2026";"EV16 S3D1 m4894 KD4 m8-395";"Europaveg";"Eksisterende";"16";"3";"1";"4894.025";"4894.025";"804764";"0.01986452";"0.97995074";"WITH";"";"LINESTRING Z(-19822 6736016.5 55.618, -19822.2 6736007.3 55.518, -19820.8 6735995.3 55.318, -19819.2 6735980.2 55.118, -19817.8 6735968.4 55.018, -19816.4 6735954.3 54.818, -19815.9 6735942.2 54.718, -19817.6 6735932.1 54.418, -19819.7 6735923.7 54.118, -19823.2 6735915.7 53.718, -19828 6735908.6 53.118, -19834 6735902.5 52.518, -19840.7 6735897.1 51.818, -19848.4 6735892.4 50.918, -19859.4 6735888.3 49.918, -19868 6735886.2 49.618, -19887.8 6735883.3 49.018, -19912.1 6735880.5 48.218, -19939.8 6735876.3 47.218, -19970.4 6735870.7 46.218, -19999.8 6735865.3 45.318, -20028.5 6735858.7 44.318, -20056.5 6735850.8 43.418, -20072.3 6735845.3 42.818, -20083.9 6735841 42.518, -20091.4 6735838.2 42.218)"
"111811700";"241";"2";"0";"2004-03-01";"";"2020-02-03T15:22:39";"";"";"N/A";"";"";"Anlegg";"6.0";"1997-10-03";"44";"";"";"";"";"";"";"";"";"";"";"";"110";"Asfaltbetong";"Ramper til Osterøybrua";"";"";"";"";"";"";"";"";"";"16";"Bergen";"4601";"Vestland";"46";"RUTE5C 2014-2023 / 2018-2029";"1211 Tunnel 2016-2021,E1260 Hordaland vest 2016-2022,1202 Stor-Bergen 2020-2021,1202 Stor-Bergen 2015-2020,9304 Bergen 2021-2026 (2023-),9304 Bergen 2021-2026 (2021-2022),9304 Bergen 2021-2026 (2022-2023),9304 Bergen 2021-2026";"EV16 S3D1 m4894 KD5 m9-224";"Europaveg";"Eksisterende";"16";"3";"1";"4894.025";"4894.025";"804762";"0.02654566";"0.65235177";"WITH";"";"LINESTRING Z(-20064.9 6735841.2 43.018, -20048.9 6735845.5 43.418, -20028 6735851.1 44.018, -20010.3 6735855.1 44.618, -19988.7 6735858.8 45.218, -19970.8 6735861 45.718, -19955.6 6735861.6 46.218, -19943.1 6735861.3 46.518, -19930.5 6735858.1 46.918, -19921.7 6735854.8 47.518, -19897.8 6735842.1 49.218, -19892 6735840 49.618, -19887.2 6735838.5 50.018, -19879.1 6735836.4 50.518, -19871.7 6735835.6 51.018, -19863.2 6735836.8 51.618, -19858 6735838.4 52.018)"
"111811700";"241";"2";"0";"2004-03-01";"";"2020-02-03T15:22:39";"";"";"N/A";"";"";"Anlegg";"6.0";"1997-10-03";"44";"";"";"";"";"";"";"";"";"";"";"";"110";"Asfaltbetong";"Ramper til Osterøybrua";"";"";"";"";"";"";"";"";"";"16";"Bergen";"4601";"Vestland";"46";"RUTE5C 2014-2023 / 2018-2029";"1211 Tunnel 2016-2021,E1260 Hordaland vest 2016-2022,1202 Stor-Bergen 2020-2021,1202 Stor-Bergen 2015-2020,9304 Bergen 2021-2026 (2023-),9304 Bergen 2021-2026 (2021-2022),9304 Bergen 2021-2026 (2022-2023),9304 Bergen 2021-2026";"EV16 S3D1 m4894 KD3 m9-241";"Europaveg";"Eksisterende";"16";"3";"1";"4894.025";"4894.025";"804761";"0.03646114";"0.98428006";"WITH";"";"LINESTRING Z(-19582.7 6735852.3 43.818, -19599.2 6735855.6 44.318, -19618 6735858.9 44.818, -19636.5 6735861.7 45.418, -19656.5 6735865.3 46.618, -19673.1 6735869.2 47.618, -19686.6 6735872.7 48.418, -19700.5 6735876.2 49.218, -19705.178 6735877.378 49.518, -19711.7 6735879 49.918, -19728.4 6735883 51.018, -19751.4 6735889 52.518, -19772 6735893.9 53.818, -19786.7 6735897.6 54.218, -19791.3 6735898.7 54.318, -19796.2 6735900.7 54.418, -19799 6735902.1 54.518, -19801.2 6735903.8 54.618, -19803.4 6735906.1 54.618, -19805.3 6735908.6 54.618)"
"111811700";"241";"2";"0";"2004-03-01";"";"2020-02-03T15:22:39";"";"";"N/A";"";"";"Anlegg";"6.0";"1997-10-03";"44";"";"";"";"";"";"";"";"";"";"";"";"110";"Asfaltbetong";"Ramper til Osterøybrua";"";"";"";"";"";"";"";"";"";"16";"Bergen";"4601";"Vestland";"46";"RUTE5C 2014-2023 / 2018-2029";"1211 Tunnel 2016-2021,E1260 Hordaland vest 2016-2022,1202 Stor-Bergen 2020-2021,1202 Stor-Bergen 2015-2020,9304 Bergen 2021-2026 (2023-),9304 Bergen 2021-2026 (2021-2022),9304 Bergen 2021-2026 (2022-2023),9304 Bergen 2021-2026";"EV16 S3D1 m4894 KD1 m13-301";"Europaveg";"Eksisterende";"16";"3";"1";"4894.025";"4894.025";"804763";"0.04290835";"0.97373204";"WITH";"";"LINESTRING Z(-19871 6735840.4 50.418, -19876.1 6735842.1 50.218, -19879.9 6735844.6 50.018, -19882.2 6735847.4 49.618, -19883.8 6735850.7 49.318, -19884.1 6735853.6 48.918, -19883.9 6735857.4 48.618, -19882.3 6735860.3 47.918, -19879.4 6735863.1 47.618, -19874.9 6735865.8 47.418, -19867.8 6735867.9 47.318, -19861.3 6735869.1 47.318, -19851 6735870.3 47.118, -19839.6 6735871.3 47.018, -19820 6735871.7 46.818, -19794.2 6735871.5 46.618, -19762.8 6735869.9 46.218, -19732.9 6735866.4 45.918, -19728.2 6735865.8 45.918, -19701.2 6735862.7 45.618, -19674 6735859.3 45.318, -19645.5 6735855.6 45.018, -19625.3 6735853.2 44.818)"
"111811700";"241";"2";"0";"2004-03-01";"";"2020-02-03T15:22:39";"";"";"N/A";"";"";"Anlegg";"6.0";"1997-10-03";"44";"";"";"";"";"";"";"";"";"";"";"";"110";"Asfaltbetong";"Ramper til Osterøybrua";"";"";"";"";"";"";"";"";"";"16";"Bergen";"4601";"Vestland";"46";"RUTE5C 2014-2023 / 2018-2029";"1211 Tunnel 2016-2021,E1260 Hordaland vest 2016-2022,1202 Stor-Bergen 2020-2021,1202 Stor-Bergen 2015-2020,9304 Bergen 2021-2026 (2023-),9304 Bergen 2021-2026 (2021-2022),9304 Bergen 2021-2026 (2022-2023),9304 Bergen 2021-2026";"EV16 S3D1 m4894 KD5 m224-343";"Europaveg";"Eksisterende";"16";"3";"1";"4894.025";"4894.025";"804762";"0.65235177";"1.0";"WITH";"";"LINESTRING Z(-19858 6735838.4 52.018, -19853.3 6735839.8 52.318, -19849 6735841.4 52.518, -19844.5 6735843.5 52.818, -19836.8 6735847.8 53.318, -19831.6 6735851.5 53.618, -19829 6735853.7 53.718, -19822.6 6735860.9 54.018, -19819.6 6735864.6 54.118, -19817.3 6735868.4 54.218, -19813.3 6735877.5 54.418, -19810.3 6735887.2 54.418, -19808.4 6735898.8 54.518, -19807.7 6735911.6 54.618, -19808 6735922.3 54.618, -19809.2 6735934.2 54.718)"
"111811740";"241";"2";"1";"2004-03-01";"";"2020-03-24T10:18:21";"";"";"N/A";"";"";"Anlegg";"7.0";"1990-12-31";"44";"";"";"";"";"";"";"";"";"";"";"";"110";"Asfaltgrusbetong";"Ramper på Romslo";"";"";"";"";"";"";"";"";"";"16";"Bergen";"4601";"Vestland";"46";"RUTE5C 2014-2023 / 2018-2029";"1211 Tunnel 2016-2021,E1260 Hordaland vest 2016-2022,1202 Stor-Bergen 2020-2021,1202 Stor-Bergen 2015-2020,9304 Bergen 2021-2026 (2023-),9304 Bergen 2021-2026 (2021-2022),9304 Bergen 2021-2026 (2022-2023),9304 Bergen 2021-2026";"EV16 S3D1 m6643 SD1 m6-99";"Europaveg";"Eksisterende";"16";"3";"1";"6643.026";"6643.026";"804758";"0.04789936";"0.93326818";"WITH";"";"LINESTRING Z(-18177.199 6735918.879 47.02, -18167.4 6735921.1 47.72, -18153.6 6735924.8 48.22, -18139.5 6735928.3 48.521, -18126.6 6735932 48.521, -18117.8 6735934.4 48.421, -18104.3 6735938.8 48.221, -18087.6 6735944.4 46.821)"
"111811740";"241";"2";"0";"2004-03-01";"";"2020-03-24T10:18:21";"";"";"N/A";"";"";"Anlegg";"7.0";"1990-12-31";"44";"";"";"";"";"";"";"";"";"";"";"";"110";"Asfaltgrusbetong";"Ramper på Romslo";"";"";"";"";"";"";"";"";"";"16";"Bergen";"4601";"Vestland";"46";"RUTE5C 2014-2023 / 2018-2029";"1211 Tunnel 2016-2021,E1260 Hordaland vest 2016-2022,1202 Stor-Bergen 2020-2021,1202 Stor-Bergen 2015-2020,9304 Bergen 2021-2026 (2023-),9304 Bergen 2021-2026 (2021-2022),9304 Bergen 2021-2026 (2022-2023),9304 Bergen 2021-2026";"EV16 S3D1 m6690 KD2 m7-56";"Europaveg";"Eksisterende";"16";"3";"1";"6690.026";"6690.026";"804756";"0.03688972";"0.4183674";"WITH";"";"LINESTRING Z(-18105.952 6735906.557 51.421, -18106.161 6735910.418 51.021, -18104.74 6735913.813 50.821, -18101.089 6735918.277 50.021, -18097.599 6735922.578 49.721, -18095.07 6735925.145 49.421, -18092.324 6735927.791 49.021, -18088.234 6735931.736 48.221, -18082.079 6735937.809 47.221, -18080.7 6735945.7 46.221)"
"111811740";"241";"2";"0";"2004-03-01";"";"2020-03-24T10:18:21";"";"";"N/A";"";"";"Anlegg";"7.0";"1990-12-31";"44";"";"";"";"";"";"";"";"";"";"";"";"110";"Asfaltgrusbetong";"Ramper på Romslo";"";"";"";"";"";"";"";"";"";"16";"Bergen";"4601";"Vestland";"46";"RUTE5C 2014-2023 / 2018-2029";"1211 Tunnel 2016-2021,E1260 Hordaland vest 2016-2022,1202 Stor-Bergen 2020-2021,1202 Stor-Bergen 2015-2020,9304 Bergen 2021-2026 (2023-),9304 Bergen 2021-2026 (2021-2022),9304 Bergen 2021-2026 (2022-2023),9304 Bergen 2021-2026";"EV16 S3D1 m6690 KD2 m56-139";"Europaveg";"Eksisterende";"16";"3";"1";"6690.026";"6690.026";"804756";"0.4183674";"0.92725767";"WITH";"";"LINESTRING Z(-18080.7 6735945.7 46.221, -18072.5 6735950.2 45.721, -18064.2 6735954.7 45.121, -18051.6 6735962.5 44.521, -18035.7 6735973.8 44.221, -18024.2 6735982.5 43.921, -18012.2 6735992.8 43.721)"
"111811740";"241";"2";"0";"2004-03-01";"";"2020-03-24T10:18:21";"";"";"N/A";"";"";"Anlegg";"7.0";"1990-12-31";"44";"";"";"";"";"";"";"";"";"";"";"";"110";"Asfaltgrusbetong";"Ramper på Romslo";"";"";"";"";"";"";"";"";"";"16";"Bergen";"4601";"Vestland";"46";"RUTE5C 2014-2023 / 2018-2029";"1211 Tunnel 2016-2021,E1260 Hordaland vest 2016-2022,1202 Stor-Bergen 2020-2021,1202 Stor-Bergen 2015-2020,9304 Bergen 2021-2026 (2023-),9304 Bergen 2021-2026 (2021-2022),9304 Bergen 2021-2026 (2022-2023),9304 Bergen 2021-2026";"EV16 S3D1 m6690 KD1 m115-211";"Europaveg";"Eksisterende";"16";"3";"1";"6690.026";"6690.026";"804759";"0.3852659";"0.68405721";"WITH";"";"LINESTRING Z(-18199.911 6735917.377 46.712, -18190.4 6735917.1 46.62, -18181.9 6735916.2 46.62, -18178 6735915.7 46.72, -18171.4 6735915.1 47.22, -18156.8 6735912.1 48.12, -18149.8 6735910.6 48.72, -18137.8 6735907.5 49.921, -18123.3 6735903.4 50.721, -18106.161 6735899.607 51.921)"
"111811740";"241";"2";"0";"2004-03-01";"";"2020-03-24T10:18:21";"";"";"N/A";"";"";"Anlegg";"7.0";"1990-12-31";"44";"";"";"";"";"";"";"";"";"";"";"";"110";"Asfaltgrusbetong";"Ramper på Romslo";"";"";"";"";"";"";"";"";"";"16";"Bergen";"4601";"Vestland";"46";"RUTE5C 2014-2023 / 2018-2029";"1211 Tunnel 2016-2021,E1260 Hordaland vest 2016-2022,1202 Stor-Bergen 2020-2021,1202 Stor-Bergen 2015-2020,9304 Bergen 2021-2026 (2023-),9304 Bergen 2021-2026 (2021-2022),9304 Bergen 2021-2026 (2022-2023),9304 Bergen 2021-2026";"EV16 S3D1 m6690 KD1 m211-291";"Europaveg";"Eksisterende";"16";"3";"1";"6690.026";"6690.026";"804759";"0.68405721";"0.97355653";"WITH";"";"LINESTRING Z(-18106.161 6735899.607 51.921, -18095.5 6735898.5 53.821, -18085.5 6735897.8 54.621, -18069.9 6735898.6 55.921, -18061.4 6735899.9 56.821, -18051.9 6735901.6 57.321, -18041.6 6735904.5 58.221, -18027.7 6735909.2 59.321)"
"111811740";"241";"2";"0";"2004-03-01";"";"2020-03-24T10:18:21";"";"";"N/A";"";"";"Anlegg";"7.0";"1990-12-31";"44";"";"";"";"";"";"";"";"";"";"";"";"110";"Asfaltgrusbetong";"Ramper på Romslo";"";"";"";"";"";"";"";"";"";"16";"Bergen";"4601";"Vestland";"46";"RUTE5C 2014-2023 / 2018-2029";"1211 Tunnel 2016-2021,E1260 Hordaland vest 2016-2022,1202 Stor-Bergen 2020-2021,1202 Stor-Bergen 2015-2020,9304 Bergen 2021-2026 (2023-),9304 Bergen 2021-2026 (2021-2022),9304 Bergen 2021-2026 (2022-2023),9304 Bergen 2021-2026";"EV16 S3D1 m7209 KD4 m6-32";"Europaveg";"Eksisterende";"16";"3";"1";"7208.659";"7208.659";"804757";"0.04737751";"0.25555396";"WITH";"";"LINESTRING Z(-17665.6 6736215.7 48.721, -17671.3 6736207.8 49.121, -17675 6736203.3 49.121, -17678.4 6736199.2 49.021, -17682.6 6736196.1 49.021)"
"111811740";"241";"2";"0";"2004-03-01";"";"2020-03-24T10:18:21";"";"";"N/A";"";"";"Anlegg";"7.0";"1990-12-31";"44";"";"";"";"";"";"";"";"";"";"";"";"110";"Asfaltgrusbetong";"Ramper på Romslo";"";"";"";"";"";"";"";"";"";"16";"Bergen";"4601";"Vestland";"46";"RUTE5C 2014-2023 / 2018-2029";"1211 Tunnel 2016-2021,E1260 Hordaland vest 2016-2022,1202 Stor-Bergen 2020-2021,1202 Stor-Bergen 2015-2020,9304 Bergen 2021-2026 (2023-),9304 Bergen 2021-2026 (2021-2022),9304 Bergen 2021-2026 (2022-2023),9304 Bergen 2021-2026";"EV16 S3D1 m7209 KD4 m32-117";"Europaveg";"Eksisterende";"16";"3";"1";"7208.659";"7208.659";"804757";"0.25555396";"0.93453731";"WITH";"";"LINESTRING Z(-17682.6 6736196.1 49.021, -17702.2 6736192.3 48.721, -17716.7 6736190 49.221, -17730.7 6736186.7 49.421, -17741.8 6736182.9 49.621, -17753 6736177.7 49.421, -17763.8 6736172.3 49.221)"
"111811740";"241";"2";"0";"2004-03-01";"";"2020-03-24T10:18:21";"";"";"N/A";"";"";"Anlegg";"7.0";"1990-12-31";"44";"";"";"";"";"";"";"";"";"";"";"";"110";"Asfaltgrusbetong";"Ramper på Romslo";"";"";"";"";"";"";"";"";"";"16";"Bergen";"4601";"Vestland";"46";"RUTE5C 2014-2023 / 2018-2029";"1211 Tunnel 2016-2021,E1260 Hordaland vest 2016-2022,1202 Stor-Bergen 2020-2021,1202 Stor-Bergen 2015-2020,9304 Bergen 2021-2026 (2023-),9304 Bergen 2021-2026 (2021-2022),9304 Bergen 2021-2026 (2022-2023),9304 Bergen 2021-2026";"EV16 S3D1 m7209 KD3 m68-91";"Europaveg";"Eksisterende";"16";"3";"1";"7208.659";"7208.659";"804754";"0.35405953";"0.47386429";"WITH";"";"LINESTRING Z(-17658.466 6736199.416 48.438, -17658.7 6736199.6 48.421, -17661.5 6736202.6 48.621, -17663.6 6736205.6 48.621, -17664.4 6736210.3 48.721, -17664.2 6736212.9 48.621, -17663.3 6736215.9 48.521, -17661.3 6736219.8 48.621)"
"111811740";"241";"2";"0";"2004-03-01";"";"2020-03-24T10:18:21";"";"";"N/A";"";"";"Anlegg";"7.0";"1990-12-31";"44";"";"";"";"";"";"";"";"";"";"";"";"110";"Asfaltgrusbetong";"Ramper på Romslo";"";"";"";"";"";"";"";"";"";"16";"Bergen";"4601";"Vestland";"46";"RUTE5C 2014-2023 / 2018-2029";"1211 Tunnel 2016-2021,E1260 Hordaland vest 2016-2022,1202 Stor-Bergen 2020-2021,1202 Stor-Bergen 2015-2020,9304 Bergen 2021-2026 (2023-),9304 Bergen 2021-2026 (2021-2022),9304 Bergen 2021-2026 (2022-2023),9304 Bergen 2021-2026";"EV16 S3D1 m7209 KD3 m91-188";"Europaveg";"Eksisterende";"16";"3";"1";"7208.659";"7208.659";"804754";"0.47386429";"0.97924505";"WITH";"";"LINESTRING Z(-17661.3 6736219.8 48.621, -17658.1 6736221.4 48.721, -17654.8 6736222.3 48.921, -17647.1 6736222.2 49.721, -17632.4 6736220.6 50.621, -17617.3 6736218.6 51.821, -17603.2 6736216 53.421, -17590.6 6736213.6 54.321, -17582 6736210.5 55.821, -17574.8 6736205.3 57.221, -17570 6736201.1 58.421)"
"111811741";"241";"2";"1";"2004-03-01";"";"2021-10-11T11:58:49";"";"";"N/A";"";"";"Anlegg";"7.0";"1992-12-31";"44";"";"";"";"";"";"";"";"";"";"";"";"110";"Asfaltgrusbetong";"";"";"";"";"";"";"";"";"";"";"16";"Voss";"4621";"Vestland";"46";"RUTE5C 2014-2023 / 2018-2029";"1261 Voss og Hardanger 2016-2021,9304 Bergen 2021-2026 (2023-),9304 Bergen 2021-2026 (2022-2023),1206 Voss 2019-2024,9304 Bergen 2021-2026";"EV16 S10D1 m144 KD1 m4-126";"Europaveg";"Eksisterende";"16";"10";"1";"144.108";"144.108";"804752";"0.0175858";"0.54443015";"WITH";"";"LINESTRING Z(23919.8 6753365 54.133, 23913.8 6753368.6 54.333, 23906.7 6753372.7 54.733, 23902.9 6753374.8 55.033, 23891.1 6753380.3 55.633, 23873.3 6753387.7 56.633, 23857.5 6753393 57.233, 23844.3 6753397 57.733, 23837.9 6753400 57.933, 23834.3 6753403.5 58.133, 23830.8 6753411.7 58.433, 23828.9 6753414.9 58.533, 23826.6 6753416.7 58.633, 23822.1 6753420.6 59.033, 23817.4 6753423.8 59.633)"
"111811742";"241";"2";"1";"2004-03-01";"";"2021-10-04T08:55:14";"";"";"N/A";"";"";"Anlegg";"7.0";"1992-12-31";"44";"";"";"";"";"";"";"";"";"";"";"";"110";"Asfaltgrusbetong";"Kvåle bru";"";"";"";"";"";"";"";"";"";"16";"Voss";"4621";"Vestland";"46";"RUTE5C 2014-2023 / 2018-2029";"1261 Voss og Hardanger 2016-2021,9304 Bergen 2021-2026 (2023-),9304 Bergen 2021-2026 (2022-2023),1206 Voss 2019-2024,9304 Bergen 2021-2026";"EV16 S10D1 m6030 KD1 m7-135";"Europaveg";"Eksisterende";"16";"10";"1";"6030.258";"6030.258";"804749";"0.02808303";"0.5364533";"WITH";"";"LINESTRING Z(28728.6 6751254.3 52.741, 28740.5 6751261 52.741, 28756.9 6751271.2 52.741, 28771.1 6751281.1 52.841, 28791.2 6751295.9 52.841, 28810.1 6751309.9 52.841, 28817.5 6751314.4 53.141, 28821.9 6751314.8 53.341, 28827.3 6751313.7 53.541, 28834.5 6751311.5 53.942, 28837.9 6751310.7 53.942)"
"111811742";"241";"2";"0";"2004-03-01";"";"2021-10-04T08:55:14";"";"";"N/A";"";"";"Anlegg";"7.0";"1992-12-31";"44";"";"";"";"";"";"";"";"";"";"";"";"110";"Asfaltgrusbetong";"Kvåle bru";"";"";"";"";"";"";"";"";"";"16";"Voss";"4621";"Vestland";"46";"RUTE5C 2014-2023 / 2018-2029";"1261 Voss og Hardanger 2016-2021,9304 Bergen 2021-2026 (2023-),9304 Bergen 2021-2026 (2022-2023),1206 Voss 2019-2024,9304 Bergen 2021-2026";"EV16 S10D1 m6030 KD1 m135-223";"Europaveg";"Eksisterende";"16";"10";"1";"6030.258";"6030.258";"804749";"0.5364533";"0.88312371";"WITH";"";"LINESTRING Z(28837.9 6751310.7 53.942, 28841.69 6751309 53.321, 28844.61 6751308.54 52.88, 28846.55 6751308.49 52.59, 28849.39 6751308.41 52.61, 28853.02 6751309.07 52.75, 28857.8 6751311.2 54.142, 28860.14 6751312.67 54.304, 28861.96 6751314.11 54.44, 28866.01 6751317.52 54.75, 28871.87 6751324.13 55.267, 28879.14 6751332.15 55.901, 28883.49 6751336.77 56.273, 28886.46 6751340.41 56.548, 28888.98 6751344.05 56.807, 28890.3 6751346.32 56.961, 28891.39 6751348.76 57.117, 28891.99 6751351.44 57.278, 28892.35 6751353.59 57.406, 28892.15 6751355.57 57.523, 28891.27 6751358.33 57.692, 28888.23 6751363.63 58.05)"
"111811742";"241";"2";"0";"2004-03-01";"";"2021-10-04T08:55:14";"";"";"N/A";"";"";"Anlegg";"7.0";"1992-12-31";"44";"";"";"";"";"";"";"";"";"";"";"";"110";"Asfaltgrusbetong";"Kvåle bru";"";"";"";"";"";"";"";"";"";"16";"Voss";"4621";"Vestland";"46";"RUTE5C 2014-2023 / 2018-2029";"1261 Voss og Hardanger 2016-2021,9304 Bergen 2021-2026 (2023-),9304 Bergen 2021-2026 (2022-2023),1206 Voss 2019-2024,9304 Bergen 2021-2026";"EV16 S10D1 m6030 KD1 m223-248";"Europaveg";"Eksisterende";"16";"10";"1";"6030.258";"6030.258";"804749";"0.88312371";"0.9802127";"WITH";"";"LINESTRING Z(28888.23 6751363.63 58.05, 28875.79 6751380.33 59.11, 28873.546 6751382.911 59.366)"
